TaskID,PersonID,MatchScore,Assigned,Title,Description,StoryPoints,RequiredSkills,Priority,Sprint,EstimatedHours,Name,Role,Skills,MaxHoursPerWeek,TimeZone,SleepingPoint,Availability
T0119,P016,0.41,0,Task 119,Implement feature 119,6,"Node.js, Kubernetes, SQL",Critical,5,5,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0089,P016,0.61,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0064,P016,0.41,0,Task 64,Implement feature 64,4,"Agile, React, Kubernetes",Low,1,4,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0081,P016,0.51,0,Task 81,Implement feature 81,5,"Git, Selenium",High,2,7,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0135,P016,0.21,0,Task 135,Implement feature 135,2,Git,Medium,2,16,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0134,P016,0.61,0,Task 134,Implement feature 134,5,"Agile, Selenium, Python",Critical,3,14,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0045,P016,0.51,0,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0072,P016,0.21,0,Task 72,Implement feature 72,3,"Git, Python, SQL",High,5,19,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0048,P016,0.21,0,Task 48,Implement feature 48,4,"SQL, Git, CI/CD",Medium,1,7,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0138,P016,0.21,0,Task 138,Implement feature 138,10,"Django, Git, React",High,5,11,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0096,P016,0.21,0,Task 96,Implement feature 96,3,React,High,5,13,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0088,P016,0.51,0,Task 88,Implement feature 88,10,"Git, Node.js",Low,2,8,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0092,P016,0.81,1,Task 92,Implement feature 92,2,Agile,Medium,1,17,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0030,P016,0.41,0,Task 30,Implement feature 30,13,"Django, Node.js, Kubernetes",Critical,5,8,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0125,P016,0.21,0,Task 125,Implement feature 125,11,Git,High,4,12,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0149,P016,0.61,0,Task 149,Implement feature 149,11,"Selenium, Python, Node.js",Low,2,4,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0113,P016,0.21,0,Task 113,Implement feature 113,8,"CI/CD, Git, Python",Critical,3,14,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0133,P016,0.21,0,Task 133,Implement feature 133,3,"Kubernetes, SQL",Medium,2,15,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0137,P016,0.51,0,Task 137,Implement feature 137,10,"Kubernetes, Selenium",Critical,3,7,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0021,P016,0.21,0,Task 21,Implement feature 21,9,Git,High,5,20,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0147,P016,0.81,1,Task 147,Implement feature 147,4,Agile,Medium,2,14,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0061,P016,0.21,0,Task 61,Implement feature 61,3,SQL,Critical,2,5,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0127,P016,0.51,0,Task 127,Implement feature 127,11,"CI/CD, Selenium",Critical,3,18,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0106,P016,0.21,0,Task 106,Implement feature 106,5,"Git, React, Django",Medium,3,18,Person_16,Scrum Master,"Agile, Node.js, Selenium",40,UTC-5,0.15,0.88
T0102,P011,0.2,0,Task 102,Implement feature 102,6,"Node.js, Python",Critical,4,13,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0079,P011,0.8,1,Task 79,Implement feature 79,12,SQL,Medium,3,15,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0115,P011,0.8,1,Task 115,Implement feature 115,1,SQL,High,4,16,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0054,P011,0.5,0,Task 54,Implement feature 54,2,"Kubernetes, Agile",Medium,2,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0046,P011,0.4,0,Task 46,Implement feature 46,3,"Selenium, Django, Agile",Low,1,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0124,P011,0.2,0,Task 124,Implement feature 124,7,CI/CD,Medium,4,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0112,P011,0.5,0,Task 112,Implement feature 112,5,"Kubernetes, Agile",Low,3,13,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0055,P011,0.5,0,Task 55,Implement feature 55,2,"Python, Django",Critical,4,14,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0009,P011,0.8,1,Task 9,Implement feature 9,13,Git,Low,1,4,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0032,P011,0.8,1,Task 32,Implement feature 32,13,Kubernetes,Critical,2,12,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0003,P011,0.2,0,Task 3,Implement feature 3,11,Selenium,Critical,2,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0150,P011,0.8,1,Task 150,Implement feature 150,1,"Django, Kubernetes",Medium,3,5,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0065,P011,0.8,1,Task 65,Implement feature 65,1,Django,Medium,2,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0002,P011,0.4,0,Task 2,Implement feature 2,1,"React, Django, Node.js",High,1,20,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0120,P011,0.4,0,Task 120,Implement feature 120,4,"Node.js, Django, Selenium",Low,4,7,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0028,P011,0.2,0,Task 28,Implement feature 28,6,"Python, Agile, React",Medium,4,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0038,P011,0.8,1,Task 38,Implement feature 38,10,"Kubernetes, SQL",Low,4,10,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0027,P011,0.6,0,Task 27,Implement feature 27,9,"Git, Agile, SQL",Low,1,6,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0004,P011,0.6,0,Task 4,Implement feature 4,13,"CI/CD, Git, Django",Critical,4,10,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0015,P011,0.2,0,Task 15,Implement feature 15,9,React,Low,2,6,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0037,P011,0.2,0,Task 37,Implement feature 37,1,"Python, Selenium",Low,5,17,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0019,P011,0.2,0,Task 19,Implement feature 19,8,React,Low,1,10,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0022,P011,0.2,0,Task 22,Implement feature 22,5,Agile,Low,2,12,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0071,P011,0.6,0,Task 71,Implement feature 71,8,"Kubernetes, React, SQL",Low,4,15,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0140,P011,0.2,0,Task 140,Implement feature 140,5,React,Critical,1,7,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0122,P011,0.2,0,Task 122,Implement feature 122,6,"React, Selenium",High,4,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0107,P011,0.4,0,Task 107,Implement feature 107,11,"Git, Node.js, React",Medium,2,13,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0008,P011,0.8,1,Task 8,Implement feature 8,3,SQL,High,4,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0006,P011,0.5,0,Task 6,Implement feature 6,11,"Git, React",Low,1,16,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0016,P011,0.6,0,Task 16,Implement feature 16,2,"Node.js, Django, SQL",Medium,5,5,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0063,P011,0.5,0,Task 63,Implement feature 63,5,"Selenium, SQL",Low,4,4,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0148,P011,0.2,0,Task 148,Implement feature 148,1,CI/CD,High,2,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0040,P011,0.8,1,Task 40,Implement feature 40,10,Kubernetes,High,1,13,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0128,P011,0.8,1,Task 128,Implement feature 128,8,"Django, SQL",Low,2,16,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0029,P011,0.2,0,Task 29,Implement feature 29,6,Selenium,Low,3,10,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0097,P011,0.5,0,Task 97,Implement feature 97,12,"Node.js, Git",High,4,12,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0108,P011,0.4,0,Task 108,Implement feature 108,2,"React, Agile, SQL",Medium,1,18,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0060,P011,0.2,0,Task 60,Implement feature 60,9,CI/CD,Low,4,4,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0074,P011,0.8,1,Task 74,Implement feature 74,10,"Django, Git",Critical,3,4,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0142,P011,0.4,0,Task 142,Implement feature 142,7,"Agile, SQL, Python",Low,4,17,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0044,P011,0.6,0,Task 44,Implement feature 44,8,"CI/CD, Kubernetes, Git",Critical,2,20,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0087,P011,0.2,0,Task 87,Implement feature 87,5,"Python, React",Critical,1,6,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0129,P011,0.4,0,Task 129,Implement feature 129,1,"Kubernetes, Selenium, Agile",Critical,3,4,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0058,P011,0.6,0,Task 58,Implement feature 58,4,"Agile, Django, Git",High,4,19,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0080,P011,0.2,0,Task 80,Implement feature 80,6,"Agile, CI/CD",Critical,5,14,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0010,P011,0.8,1,Task 10,Implement feature 10,3,Django,Critical,4,19,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0117,P011,0.8,1,Task 117,Implement feature 117,2,Git,Critical,1,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0121,P011,0.4,0,Task 121,Implement feature 121,12,"Node.js, Git, Python",High,1,5,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0049,P011,0.5,0,Task 49,Implement feature 49,13,"Django, Python",Critical,1,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0103,P011,0.4,0,Task 103,Implement feature 103,8,"SQL, Agile, React",Low,3,12,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0052,P011,0.5,0,Task 52,Implement feature 52,11,"Selenium, Django",High,5,19,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0089,P011,0.4,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0126,P011,0.4,0,Task 126,Implement feature 126,11,"React, Git, Selenium",Medium,1,18,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0077,P011,0.8,1,Task 77,Implement feature 77,12,Django,Critical,4,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0135,P011,0.8,1,Task 135,Implement feature 135,2,Git,Medium,2,16,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0062,P011,0.8,1,Task 62,Implement feature 62,4,"SQL, Kubernetes",Critical,3,14,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0045,P011,0.2,0,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0072,P011,0.6,0,Task 72,Implement feature 72,3,"Git, Python, SQL",High,5,19,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0048,P011,0.6,0,Task 48,Implement feature 48,4,"SQL, Git, CI/CD",Medium,1,7,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0138,P011,0.6,0,Task 138,Implement feature 138,10,"Django, Git, React",High,5,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0088,P011,0.5,0,Task 88,Implement feature 88,10,"Git, Node.js",Low,2,8,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0092,P011,0.2,0,Task 92,Implement feature 92,2,Agile,Medium,1,17,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0125,P011,0.8,1,Task 125,Implement feature 125,11,Git,High,4,12,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0149,P011,0.2,0,Task 149,Implement feature 149,11,"Selenium, Python, Node.js",Low,2,4,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0051,P011,0.2,0,Task 51,Implement feature 51,7,"CI/CD, Agile",Critical,2,19,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0013,P011,0.8,1,Task 13,Implement feature 13,5,Django,Medium,1,5,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0034,P011,0.8,1,Task 34,Implement feature 34,6,Git,High,2,11,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0131,P011,0.8,1,Task 131,Implement feature 131,10,Django,High,2,7,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0093,P011,0.5,0,Task 93,Implement feature 93,5,"CI/CD, Git",Low,2,13,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0133,P011,0.8,1,Task 133,Implement feature 133,3,"Kubernetes, SQL",Medium,2,15,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0090,P011,0.6,0,Task 90,Implement feature 90,5,"SQL, Git, Agile",Critical,3,5,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0066,P011,0.5,0,Task 66,Implement feature 66,8,"Node.js, Django",High,3,9,Person_11,DevOps,"Django, Git, SQL, Kubernetes",20,UTC+0,0.14,0.87
T0102,P005,0.6,0,Task 102,Implement feature 102,6,"Node.js, Python",Critical,4,13,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0026,P005,0.3,0,Task 26,Implement feature 26,13,Kubernetes,Medium,3,9,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0054,P005,0.3,0,Task 54,Implement feature 54,2,"Kubernetes, Agile",Medium,2,11,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0124,P005,0.3,0,Task 124,Implement feature 124,7,CI/CD,Medium,4,8,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0110,P005,0.3,0,Task 110,Implement feature 110,4,"Git, CI/CD",Critical,5,8,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0032,P005,0.3,0,Task 32,Implement feature 32,13,Kubernetes,Critical,2,12,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0002,P005,0.5,0,Task 2,Implement feature 2,1,"React, Django, Node.js",High,1,20,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0085,P005,0.3,0,Task 85,Implement feature 85,5,Agile,Medium,4,7,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0120,P005,0.5,0,Task 120,Implement feature 120,4,"Node.js, Django, Selenium",Low,4,7,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0028,P005,0.3,0,Task 28,Implement feature 28,6,"Python, Agile, React",Medium,4,8,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0038,P005,0.6,0,Task 38,Implement feature 38,10,"Kubernetes, SQL",Low,4,10,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0070,P005,0.6,0,Task 70,Implement feature 70,11,"Agile, SQL",High,1,20,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0027,P005,0.5,0,Task 27,Implement feature 27,9,"Git, Agile, SQL",Low,1,6,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0105,P005,0.3,0,Task 105,Implement feature 105,9,"React, Django",High,5,19,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0015,P005,0.3,0,Task 15,Implement feature 15,9,React,Low,2,6,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0109,P005,0.3,0,Task 109,Implement feature 109,8,Python,High,5,12,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0037,P005,0.3,0,Task 37,Implement feature 37,1,"Python, Selenium",Low,5,17,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0019,P005,0.3,0,Task 19,Implement feature 19,8,React,Low,1,10,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0071,P005,0.5,0,Task 71,Implement feature 71,8,"Kubernetes, React, SQL",Low,4,15,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0140,P005,0.3,0,Task 140,Implement feature 140,5,React,Critical,1,7,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0107,P005,0.5,0,Task 107,Implement feature 107,11,"Git, Node.js, React",Medium,2,13,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0008,P005,0.9,1,Task 8,Implement feature 8,3,SQL,High,4,11,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0006,P005,0.3,0,Task 6,Implement feature 6,11,"Git, React",Low,1,16,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0016,P005,0.7,0,Task 16,Implement feature 16,2,"Node.js, Django, SQL",Medium,5,5,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0063,P005,0.6,0,Task 63,Implement feature 63,5,"Selenium, SQL",Low,4,4,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0141,P005,0.3,0,Task 141,Implement feature 141,3,Agile,Critical,4,15,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0148,P005,0.3,0,Task 148,Implement feature 148,1,CI/CD,High,2,8,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0040,P005,0.3,0,Task 40,Implement feature 40,10,Kubernetes,High,1,13,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0128,P005,0.6,0,Task 128,Implement feature 128,8,"Django, SQL",Low,2,16,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0097,P005,0.6,0,Task 97,Implement feature 97,12,"Node.js, Git",High,4,12,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0074,P005,0.3,0,Task 74,Implement feature 74,10,"Django, Git",Critical,3,4,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0142,P005,0.5,0,Task 142,Implement feature 142,7,"Agile, SQL, Python",Low,4,17,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0044,P005,0.3,0,Task 44,Implement feature 44,8,"CI/CD, Kubernetes, Git",Critical,2,20,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0098,P005,0.3,0,Task 98,Implement feature 98,2,"Agile, Git, CI/CD",Low,4,14,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0101,P005,0.7,0,Task 101,Implement feature 101,8,"SQL, Git, Node.js",High,4,14,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0036,P005,0.3,0,Task 36,Implement feature 36,7,"Kubernetes, Agile",High,1,7,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0116,P005,0.3,0,Task 116,Implement feature 116,1,"Python, Git",Medium,5,14,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0100,P005,0.3,0,Task 100,Implement feature 100,9,Git,Critical,3,9,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0035,P005,0.3,0,Task 35,Implement feature 35,7,Django,High,3,6,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0020,P005,0.3,0,Task 20,Implement feature 20,2,"Selenium, Python, Kubernetes",Medium,3,13,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0042,P005,0.9,1,Task 42,Implement feature 42,11,SQL,Critical,2,13,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0010,P005,0.3,0,Task 10,Implement feature 10,3,Django,Critical,4,19,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0011,P005,0.9,1,Task 11,Implement feature 11,1,SQL,Medium,4,4,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0121,P005,0.5,0,Task 121,Implement feature 121,12,"Node.js, Git, Python",High,1,5,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0001,P005,0.3,0,Task 1,Implement feature 1,4,"React, Agile",Medium,1,6,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0104,P005,0.9,1,Task 104,Implement feature 104,9,"Node.js, SQL",Low,5,18,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0050,P005,0.3,0,Task 50,Implement feature 50,3,Git,Critical,5,14,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0005,P005,0.9,1,Task 5,Implement feature 5,11,Node.js,Critical,3,17,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0014,P005,0.3,0,Task 14,Implement feature 14,10,"Kubernetes, React, Agile",Critical,5,20,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0082,P005,0.5,0,Task 82,Implement feature 82,12,"Django, Kubernetes, Node.js",Medium,2,10,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0025,P005,0.6,0,Task 25,Implement feature 25,11,"React, Node.js",Critical,3,5,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0084,P005,0.3,0,Task 84,Implement feature 84,1,"Python, Selenium",Medium,3,5,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0119,P005,0.7,0,Task 119,Implement feature 119,6,"Node.js, Kubernetes, SQL",Critical,5,5,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0089,P005,0.5,0,Task 89,Implement feature 89,2,"Selenium, Node.js, Django",Critical,5,11,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0126,P005,0.3,0,Task 126,Implement feature 126,11,"React, Git, Selenium",Medium,1,18,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0064,P005,0.3,0,Task 64,Implement feature 64,4,"Agile, React, Kubernetes",Low,1,4,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0077,P005,0.3,0,Task 77,Implement feature 77,12,Django,Critical,4,11,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0081,P005,0.3,0,Task 81,Implement feature 81,5,"Git, Selenium",High,2,7,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0059,P005,0.9,1,Task 59,Implement feature 59,6,SQL,Critical,2,18,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0134,P005,0.3,0,Task 134,Implement feature 134,5,"Agile, Selenium, Python",Critical,3,14,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0045,P005,0.6,0,Task 45,Implement feature 45,5,"Python, Node.js",High,1,11,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0132,P005,0.3,0,Task 132,Implement feature 132,1,"React, Selenium, Git",High,2,6,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0048,P005,0.5,0,Task 48,Implement feature 48,4,"SQL, Git, CI/CD",Medium,1,7,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0096,P005,0.3,0,Task 96,Implement feature 96,3,React,High,5,13,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
T0099,P005,0.5,0,Task 99,Implement feature 99,4,"Selenium, React, Node.js",Low,3,5,Person_5,Frontend Dev,"Node.js, SQL",30,UTC+0,0.6,0.9
